Year,Week,Type,Team Name,Team ID,Owner,Home/Away,Points For,Points Against,Win,Loss,Opponent Team Name,Opponent Team ID,Opponent Owner
2024,19,Regular,New Jersey Eren,2,Eren,Home,1542.0,1665.0,0,1,Pooh Shaisty,12,Semanto
2024,20,Regular,New Jersey Eren,2,Eren,Away,964.0,1199.0,0,1,For All the bullDawgs,10,Shayan
2024,21,Playoffs,New Jersey Eren,2,Eren,Home,790.0,1641.0,0,1,NYC Chopp Cheese,16,Allen
2024,22,Playoffs,New Jersey Eren,2,Eren,Home,1110.0,918.0,1,0,Pooh Shaisty,12,Semanto
2024,23,Playoffs,New Jersey Eren,2,Eren,Home,1019.0,1138.0,0,1,Pooh Shaisty,12,Semanto
2024,1,Regular,Team Chigga,5,Johnson,Away,1227.0,1276.0,0,1,Keegan It Real,1,Frank
2024,2,Regular,Team Chigga,5,Johnson,Home,1454.0,1411.0,1,0,The Bronx Orthodox Church,13,Arian
2024,3,Regular,Team Chigga,5,Johnson,Home,1386.0,1336.0,1,0,NYC Chopp Cheese,16,Allen
2024,4,Regular,Team Chigga,5,Johnson,Away,1230.0,1604.0,0,1,New Jersey Eren,2,Eren
2024,5,Regular,Team Chigga,5,Johnson,Home,1623.0,1389.0,1,0,Who Invited This Kid?,7,Jooahn
2024,6,Regular,Team Chigga,5,Johnson,Away,1293.0,1068.0,1,0,Paulie Gee's,8,Jonathan
2024,7,Regular,Team Chigga,5,Johnson,Home,925.0,1015.0,0,1,I Watch Basketbal,17,Luke
2024,8,Regular,Team Chigga,5,Johnson,Away,1826.0,2011.0,0,1,Pooh Shaisty,12,Semanto
2024,9,Regular,Team Chigga,5,Johnson,Away,1482.0,1198.0,1,0,Who Invited This Kid?,7,Jooahn
2024,10,Regular,Team Chigga,5,Johnson,Home,1384.0,1725.0,0,1,Keegan It Real,1,Frank
2024,11,Regular,Team Chigga,5,Johnson,Away,1573.0,1305.0,1,0,The Bronx Orthodox Church,13,Arian
2024,12,Regular,Team Chigga,5,Johnson,Home,1428.0,767.0,1,0,For All the bullDawgs,10,Shayan
2024,13,Regular,Team Chigga,5,Johnson,Home,1441.0,1546.0,0,1,New Jersey Eren,2,Eren
2024,14,Regular,Team Chigga,5,Johnson,Away,1243.0,1456.0,0,1,NYC Chopp Cheese,16,Allen
2024,15,Regular,Team Chigga,5,Johnson,Home,1741.0,858.0,1,0,Paulie Gee's,8,Jonathan
2024,16,Regular,Team Chigga,5,Johnson,Away,1508.0,1824.0,0,1,I Watch Basketbal,17,Luke
2024,17,Regular,Team Chigga,5,Johnson,Home,1841.0,1756.0,1,0,Pooh Shaisty,12,Semanto
2024,18,Regular,Team Chigga,5,Johnson,Away,1468.0,1108.0,1,0,For All the bullDawgs,10,Shayan
2024,19,Regular,Team Chigga,5,Johnson,Home,1678.0,1211.0,1,0,NYC Chopp Cheese,16,Allen
2024,20,Regular,Team Chigga,5,Johnson,Away,1748.0,1452.0,1,0,Paulie Gee's,8,Jonathan
2024,21,Playoffs,Team Chigga,5,Johnson,Away,1609.0,1105.0,1,0,Pooh Shaisty,12,Semanto
2024,22,Playoffs,Team Chigga,5,Johnson,Away,1839.0,1821.0,1,0,Keegan It Real,1,Frank
2024,23,Playoffs,Team Chigga,5,Johnson,Home,1701.0,1491.0,1,0,NYC Chopp Cheese,16,Allen
2024,1,Regular,Who Invited This Kid?,7,Jooahn,Away,888.0,1333.0,0,1,New Jersey Eren,2,Eren
2024,2,Regular,Who Invited This Kid?,7,Jooahn,Home,984.0,1070.0,0,1,Paulie Gee's,8,Jonathan
2024,3,Regular,Who Invited This Kid?,7,Jooahn,Home,1232.0,1517.0,0,1,Keegan It Real,1,Frank
2024,4,Regular,Who Invited This Kid?,7,Jooahn,Away,1271.0,1420.0,0,1,The Bronx Orthodox Church,13,Arian
2024,5,Regular,Who Invited This Kid?,7,Jooahn,Away,1389.0,1623.0,0,1,Team Chigga,5,Johnson
2024,6,Regular,Who Invited This Kid?,7,Jooahn,Away,968.0,1510.0,0,1,I Watch Basketbal,17,Luke
2024,7,Regular,Who Invited This Kid?,7,Jooahn,Home,752.0,758.0,0,1,Pooh Shaisty,12,Semanto
2024,8,Regular,Who Invited This Kid?,7,Jooahn,Away,1010.0,938.0,1,0,For All the bullDawgs,10,Shayan
2024,9,Regular,Who Invited This Kid?,7,Jooahn,Home,1198.0,1482.0,0,1,Team Chigga,5,Johnson
2024,10,Regular,Who Invited This Kid?,7,Jooahn,Home,1402.0,1518.0,0,1,New Jersey Eren,2,Eren
2024,11,Regular,Who Invited This Kid?,7,Jooahn,Home,1453.0,1411.0,1,0,NYC Chopp Cheese,16,Allen
2024,12,Regular,Who Invited This Kid?,7,Jooahn,Away,1354.0,1619.0,0,1,Keegan It Real,1,Frank
2024,13,Regular,Who Invited This Kid?,7,Jooahn,Home,1388.0,1657.0,0,1,The Bronx Orthodox Church,13,Arian
2024,14,Regular,Who Invited This Kid?,7,Jooahn,Away,1386.0,1172.0,1,0,Paulie Gee's,8,Jonathan
2024,15,Regular,Who Invited This Kid?,7,Jooahn,Home,1424.0,1626.0,0,1,I Watch Basketbal,17,Luke
2024,16,Regular,Who Invited This Kid?,7,Jooahn,Away,1491.0,1532.0,0,1,Pooh Shaisty,12,Semanto
2024,17,Regular,Who Invited This Kid?,7,Jooahn,Home,2011.0,1226.0,1,0,For All the bullDawgs,10,Shayan
2024,18,Regular,Who Invited This Kid?,7,Jooahn,Away,1053.0,1276.0,0,1,NYC Chopp Cheese,16,Allen
2024,19,Regular,Who Invited This Kid?,7,Jooahn,Home,1209.0,690.0,1,0,Paulie Gee's,8,Jonathan
2024,20,Regular,Who Invited This Kid?,7,Jooahn,Away,1266.0,1519.0,0,1,I Watch Basketbal,17,Luke
2024,21,Playoffs,Who Invited This Kid?,7,Jooahn,Away,997.0,610.0,1,0,The Bronx Orthodox Church,13,Arian
2024,22,Playoffs,Who Invited This Kid?,7,Jooahn,Home,911.0,1257.0,0,1,Paulie Gee's,8,Jonathan
2024,23,Playoffs,Who Invited This Kid?,7,Jooahn,Away,1357.0,843.0,1,0,The Bronx Orthodox Church,13,Arian
2024,1,Regular,Paulie Gee's,8,Jonathan,Away,1090.0,1276.0,0,1,Pooh Shaisty,12,Semanto
2024,2,Regular,Paulie Gee's,8,Jonathan,Away,1070.0,984.0,1,0,Who Invited This Kid?,7,Jooahn
2024,3,Regular,Paulie Gee's,8,Jonathan,Home,1180.0,1190.0,0,1,For All the bullDawgs,10,Shayan
2024,4,Regular,Paulie Gee's,8,Jonathan,Away,1128.0,1174.0,0,1,I Watch Basketbal,17,Luke
2024,5,Regular,Paulie Gee's,8,Jonathan,Away,1202.0,1257.0,0,1,NYC Chopp Cheese,16,Allen
2024,6,Regular,Paulie Gee's,8,Jonathan,Home,1068.0,1293.0,0,1,Team Chigga,5,Johnson
2024,7,Regular,Paulie Gee's,8,Jonathan,Away,825.0,736.0,1,0,Keegan It Real,1,Frank
2024,8,Regular,Paulie Gee's,8,Jonathan,Home,1418.0,1950.0,0,1,New Jersey Eren,2,Eren
2024,9,Regular,Paulie Gee's,8,Jonathan,Home,916.0,1652.0,0,1,Pooh Shaisty,12,Semanto
2024,10,Regular,Paulie Gee's,8,Jonathan,Away,1046.0,1531.0,0,1,The Bronx Orthodox Church,13,Arian
2024,11,Regular,Paulie Gee's,8,Jonathan,Away,872.0,1087.0,0,1,For All the bullDawgs,10,Shayan
2024,12,Regular,Paulie Gee's,8,Jonathan,Home,1139.0,1197.0,0,1,I Watch Basketbal,17,Luke
2024,13,Regular,Paulie Gee's,8,Jonathan,Home,1030.0,1492.0,0,1,NYC Chopp Cheese,16,Allen
2024,14,Regular,Paulie Gee's,8,Jonathan,Home,1172.0,1386.0,0,1,Who Invited This Kid?,7,Jooahn
2024,15,Regular,Paulie Gee's,8,Jonathan,Away,858.0,1741.0,0,1,Team Chigga,5,Johnson
2024,16,Regular,Paulie Gee's,8,Jonathan,Home,1049.0,1453.0,0,1,Keegan It Real,1,Frank
2024,17,Regular,Paulie Gee's,8,Jonathan,Away,1543.0,1371.0,1,0,New Jersey Eren,2,Eren
2024,18,Regular,Paulie Gee's,8,Jonathan,Home,962.0,1221.0,0,1,The Bronx Orthodox Church,13,Arian
2024,19,Regular,Paulie Gee's,8,Jonathan,Away,690.0,1209.0,0,1,Who Invited This Kid?,7,Jooahn
2024,20,Regular,Paulie Gee's,8,Jonathan,Home,1452.0,1748.0,0,1,Team Chigga,5,Johnson
2024,21,Playoffs,Paulie Gee's,8,Jonathan,Away,1237.0,1059.0,1,0,For All the bullDawgs,10,Shayan
2024,22,Playoffs,Paulie Gee's,8,Jonathan,Away,1257.0,911.0,1,0,Who Invited This Kid?,7,Jooahn
2024,23,Playoffs,Paulie Gee's,8,Jonathan,Away,1404.0,910.0,1,0,For All the bullDawgs,10,Shayan
2024,1,Regular,For All the bullDawgs,10,Shayan,Home,478.0,951.0,0,1,NYC Chopp Cheese,16,Allen
2024,2,Regular,For All the bullDawgs,10,Shayan,Home,941.0,1595.0,0,1,Pooh Shaisty,12,Semanto
2024,3,Regular,For All the bullDawgs,10,Shayan,Away,1190.0,1180.0,1,0,Paulie Gee's,8,Jonathan
2024,4,Regular,For All the bullDawgs,10,Shayan,Away,1462.0,1867.0,0,1,Keegan It Real,1,Frank
2024,5,Regular,For All the bullDawgs,10,Shayan,Home,1118.0,1247.0,0,1,I Watch Basketbal,17,Luke
2024,6,Regular,For All the bullDawgs,10,Shayan,Home,819.0,1489.0,0,1,New Jersey Eren,2,Eren
2024,7,Regular,For All the bullDawgs,10,Shayan,Away,594.0,723.0,0,1,The Bronx Orthodox Church,13,Arian
2024,8,Regular,For All the bullDawgs,10,Shayan,Home,938.0,1010.0,0,1,Who Invited This Kid?,7,Jooahn
2024,9,Regular,For All the bullDawgs,10,Shayan,Away,1034.0,1421.0,0,1,NYC Chopp Cheese,16,Allen
2024,10,Regular,For All the bullDawgs,10,Shayan,Away,622.0,1707.0,0,1,Pooh Shaisty,12,Semanto
2024,11,Regular,For All the bullDawgs,10,Shayan,Home,1087.0,872.0,1,0,Paulie Gee's,8,Jonathan
2024,12,Regular,For All the bullDawgs,10,Shayan,Away,767.0,1428.0,0,1,Team Chigga,5,Johnson
2024,13,Regular,For All the bullDawgs,10,Shayan,Away,814.0,1311.0,0,1,I Watch Basketbal,17,Luke
2024,14,Regular,For All the bullDawgs,10,Shayan,Home,869.0,1830.0,0,1,Keegan It Real,1,Frank
2024,15,Regular,For All the bullDawgs,10,Shayan,Away,970.0,1670.0,0,1,New Jersey Eren,2,Eren
2024,16,Regular,For All the bullDawgs,10,Shayan,Home,1017.0,1026.0,0,1,The Bronx Orthodox Church,13,Arian
2024,17,Regular,For All the bullDawgs,10,Shayan,Away,1226.0,2011.0,0,1,Who Invited This Kid?,7,Jooahn
2024,18,Regular,For All the bullDawgs,10,Shayan,Home,1108.0,1468.0,0,1,Team Chigga,5,Johnson
2024,19,Regular,For All the bullDawgs,10,Shayan,Away,1553.0,1528.0,1,0,Keegan It Real,1,Frank
2024,20,Regular,For All the bullDawgs,10,Shayan,Home,1199.0,964.0,1,0,New Jersey Eren,2,Eren
2024,21,Playoffs,For All the bullDawgs,10,Shayan,Home,1059.0,1237.0,0,1,Paulie Gee's,8,Jonathan
2024,22,Playoffs,For All the bullDawgs,10,Shayan,Away,1078.0,804.0,1,0,The Bronx Orthodox Church,13,Arian
2024,23,Playoffs,For All the bullDawgs,10,Shayan,Home,910.0,1404.0,0,1,Paulie Gee's,8,Jonathan
2024,1,Regular,Pooh Shaisty,12,Semanto,Home,1276.0,1090.0,1,0,Paulie Gee's,8,Jonathan
2024,2,Regular,Pooh Shaisty,12,Semanto,Away,1595.0,941.0,1,0,For All the bullDawgs,10,Shayan
2024,3,Regular,Pooh Shaisty,12,Semanto,Away,1369.0,1300.0,1,0,I Watch Basketbal,17,Luke
2024,4,Regular,Pooh Shaisty,12,Semanto,Home,1594.0,1280.0,1,0,NYC Chopp Cheese,16,Allen
2024,5,Regular,Pooh Shaisty,12,Semanto,Away,1484.0,1699.0,0,1,New Jersey Eren,2,Eren
2024,6,Regular,Pooh Shaisty,12,Semanto,Home,1482.0,1484.0,0,1,The Bronx Orthodox Church,13,Arian
2024,7,Regular,Pooh Shaisty,12,Semanto,Away,758.0,752.0,1,0,Who Invited This Kid?,7,Jooahn
2024,8,Regular,Pooh Shaisty,12,Semanto,Home,2011.0,1826.0,1,0,Team Chigga,5,Johnson
2024,9,Regular,Pooh Shaisty,12,Semanto,Away,1652.0,916.0,1,0,Paulie Gee's,8,Jonathan
2024,10,Regular,Pooh Shaisty,12,Semanto,Home,1707.0,622.0,1,0,For All the bullDawgs,10,Shayan
2024,11,Regular,Pooh Shaisty,12,Semanto,Home,1320.0,1531.0,0,1,I Watch Basketbal,17,Luke
2024,12,Regular,Pooh Shaisty,12,Semanto,Away,1511.0,1397.0,1,0,NYC Chopp Cheese,16,Allen
2024,13,Regular,Pooh Shaisty,12,Semanto,Away,896.0,1751.0,0,1,Keegan It Real,1,Frank
2024,14,Regular,Pooh Shaisty,12,Semanto,Home,1435.0,1670.0,0,1,New Jersey Eren,2,Eren
2024,15,Regular,Pooh Shaisty,12,Semanto,Away,1731.0,1562.0,1,0,The Bronx Orthodox Church,13,Arian
2024,16,Regular,Pooh Shaisty,12,Semanto,Home,1532.0,1491.0,1,0,Who Invited This Kid?,7,Jooahn
2024,17,Regular,Pooh Shaisty,12,Semanto,Away,1756.0,1841.0,0,1,Team Chigga,5,Johnson
2024,18,Regular,Pooh Shaisty,12,Semanto,Home,1213.0,1738.0,0,1,Keegan It Real,1,Frank
2024,19,Regular,Pooh Shaisty,12,Semanto,Away,1665.0,1542.0,1,0,New Jersey Eren,2,Eren
2024,20,Regular,Pooh Shaisty,12,Semanto,Home,1234.0,1166.0,1,0,The Bronx Orthodox Church,13,Arian
2024,21,Playoffs,Pooh Shaisty,12,Semanto,Home,1105.0,1609.0,0,1,Team Chigga,5,Johnson
2024,22,Playoffs,Pooh Shaisty,12,Semanto,Away,918.0,1110.0,0,1,New Jersey Eren,2,Eren
2024,23,Playoffs,Pooh Shaisty,12,Semanto,Away,1138.0,1019.0,1,0,New Jersey Eren,2,Eren
2024,1,Regular,The Bronx Orthodox Church,13,Arian,Home,1117.0,1111.0,1,0,I Watch Basketbal,17,Luke
2024,2,Regular,The Bronx Orthodox Church,13,Arian,Away,1411.0,1454.0,0,1,Team Chigga,5,Johnson
2024,3,Regular,The Bronx Orthodox Church,13,Arian,Home,1402.0,1530.0,0,1,New Jersey Eren,2,Eren
2024,4,Regular,The Bronx Orthodox Church,13,Arian,Home,1420.0,1271.0,1,0,Who Invited This Kid?,7,Jooahn
2024,5,Regular,The Bronx Orthodox Church,13,Arian,Away,1434.0,1637.0,0,1,Keegan It Real,1,Frank
2024,6,Regular,The Bronx Orthodox Church,13,Arian,Away,1484.0,1482.0,1,0,Pooh Shaisty,12,Semanto
2024,7,Regular,The Bronx Orthodox Church,13,Arian,Home,723.0,594.0,1,0,For All the bullDawgs,10,Shayan
2024,8,Regular,The Bronx Orthodox Church,13,Arian,Away,1365.0,1615.0,0,1,NYC Chopp Cheese,16,Allen
2024,9,Regular,The Bronx Orthodox Church,13,Arian,Home,1342.0,1719.0,0,1,Keegan It Real,1,Frank
2024,10,Regular,The Bronx Orthodox Church,13,Arian,Home,1531.0,1046.0,1,0,Paulie Gee's,8,Jonathan
2024,11,Regular,The Bronx Orthodox Church,13,Arian,Home,1305.0,1573.0,0,1,Team Chigga,5,Johnson
2024,12,Regular,The Bronx Orthodox Church,13,Arian,Away,1511.0,1467.0,1,0,New Jersey Eren,2,Eren
2024,13,Regular,The Bronx Orthodox Church,13,Arian,Away,1657.0,1388.0,1,0,Who Invited This Kid?,7,Jooahn
2024,14,Regular,The Bronx Orthodox Church,13,Arian,Away,1349.0,1636.0,0,1,I Watch Basketbal,17,Luke
2024,15,Regular,The Bronx Orthodox Church,13,Arian,Home,1562.0,1731.0,0,1,Pooh Shaisty,12,Semanto
2024,16,Regular,The Bronx Orthodox Church,13,Arian,Away,1026.0,1017.0,1,0,For All the bullDawgs,10,Shayan
2024,17,Regular,The Bronx Orthodox Church,13,Arian,Home,1871.0,1748.0,1,0,NYC Chopp Cheese,16,Allen
2024,18,Regular,The Bronx Orthodox Church,13,Arian,Away,1221.0,962.0,1,0,Paulie Gee's,8,Jonathan
2024,19,Regular,The Bronx Orthodox Church,13,Arian,Home,1620.0,1785.0,0,1,I Watch Basketbal,17,Luke
2024,20,Regular,The Bronx Orthodox Church,13,Arian,Away,1166.0,1234.0,0,1,Pooh Shaisty,12,Semanto
2024,21,Playoffs,The Bronx Orthodox Church,13,Arian,Home,610.0,997.0,0,1,Who Invited This Kid?,7,Jooahn
2024,22,Playoffs,The Bronx Orthodox Church,13,Arian,Home,804.0,1078.0,0,1,For All the bullDawgs,10,Shayan
2024,23,Playoffs,The Bronx Orthodox Church,13,Arian,Home,843.0,1357.0,0,1,Who Invited This Kid?,7,Jooahn
2024,1,Regular,NYC Chopp Cheese,16,Allen,Away,951.0,478.0,1,0,For All the bullDawgs,10,Shayan
2024,2,Regular,NYC Chopp Cheese,16,Allen,Home,1540.0,1388.0,1,0,I Watch Basketbal,17,Luke
2024,3,Regular,NYC Chopp Cheese,16,Allen,Away,1336.0,1386.0,0,1,Team Chigga,5,Johnson
2024,4,Regular,NYC Chopp Cheese,16,Allen,Away,1280.0,1594.0,0,1,Pooh Shaisty,12,Semanto
2024,5,Regular,NYC Chopp Cheese,16,Allen,Home,1257.0,1202.0,1,0,Paulie Gee's,8,Jonathan
2024,6,Regular,NYC Chopp Cheese,16,Allen,Home,1420.0,1664.0,0,1,Keegan It Real,1,Frank
2024,7,Regular,NYC Chopp Cheese,16,Allen,Away,901.0,971.0,0,1,New Jersey Eren,2,Eren
2024,8,Regular,NYC Chopp Cheese,16,Allen,Home,1615.0,1365.0,1,0,The Bronx Orthodox Church,13,Arian
2024,9,Regular,NYC Chopp Cheese,16,Allen,Home,1421.0,1034.0,1,0,For All the bullDawgs,10,Shayan
2024,10,Regular,NYC Chopp Cheese,16,Allen,Away,1758.0,1697.0,1,0,I Watch Basketbal,17,Luke
2024,11,Regular,NYC Chopp Cheese,16,Allen,Away,1411.0,1453.0,0,1,Who Invited This Kid?,7,Jooahn
2024,12,Regular,NYC Chopp Cheese,16,Allen,Home,1397.0,1511.0,0,1,Pooh Shaisty,12,Semanto
2024,13,Regular,NYC Chopp Cheese,16,Allen,Away,1492.0,1030.0,1,0,Paulie Gee's,8,Jonathan
2024,14,Regular,NYC Chopp Cheese,16,Allen,Home,1456.0,1243.0,1,0,Team Chigga,5,Johnson
2024,15,Regular,NYC Chopp Cheese,16,Allen,Away,1881.0,1890.0,0,1,Keegan It Real,1,Frank
2024,16,Regular,NYC Chopp Cheese,16,Allen,Home,1636.0,922.0,1,0,New Jersey Eren,2,Eren
2024,17,Regular,NYC Chopp Cheese,16,Allen,Away,1748.0,1871.0,0,1,The Bronx Orthodox Church,13,Arian
2024,18,Regular,NYC Chopp Cheese,16,Allen,Home,1276.0,1053.0,1,0,Who Invited This Kid?,7,Jooahn
2024,19,Regular,NYC Chopp Cheese,16,Allen,Away,1211.0,1678.0,0,1,Team Chigga,5,Johnson
2024,20,Regular,NYC Chopp Cheese,16,Allen,Home,1272.0,1619.0,0,1,Keegan It Real,1,Frank
2024,21,Playoffs,NYC Chopp Cheese,16,Allen,Away,1641.0,790.0,1,0,New Jersey Eren,2,Eren
2024,22,Playoffs,NYC Chopp Cheese,16,Allen,Away,1816.0,1813.0,1,0,I Watch Basketbal,17,Luke
2024,23,Playoffs,NYC Chopp Cheese,16,Allen,Away,1491.0,1701.0,0,1,Team Chigga,5,Johnson
2024,1,Regular,I Watch Basketbal,17,Luke,Away,1111.0,1117.0,0,1,The Bronx Orthodox Church,13,Arian
2024,2,Regular,I Watch Basketbal,17,Luke,Away,1388.0,1540.0,0,1,NYC Chopp Cheese,16,Allen
2024,3,Regular,I Watch Basketbal,17,Luke,Home,1300.0,1369.0,0,1,Pooh Shaisty,12,Semanto
2024,4,Regular,I Watch Basketbal,17,Luke,Home,1174.0,1128.0,1,0,Paulie Gee's,8,Jonathan
2024,5,Regular,I Watch Basketbal,17,Luke,Away,1247.0,1118.0,1,0,For All the bullDawgs,10,Shayan
2024,6,Regular,I Watch Basketbal,17,Luke,Home,1510.0,968.0,1,0,Who Invited This Kid?,7,Jooahn
2024,7,Regular,I Watch Basketbal,17,Luke,Away,1015.0,925.0,1,0,Team Chigga,5,Johnson
2024,8,Regular,I Watch Basketbal,17,Luke,Home,1787.0,1811.0,0,1,Keegan It Real,1,Frank
2024,9,Regular,I Watch Basketbal,17,Luke,Away,1508.0,1713.0,0,1,New Jersey Eren,2,Eren
2024,10,Regular,I Watch Basketbal,17,Luke,Home,1697.0,1758.0,0,1,NYC Chopp Cheese,16,Allen
2024,11,Regular,I Watch Basketbal,17,Luke,Away,1531.0,1320.0,1,0,Pooh Shaisty,12,Semanto
2024,12,Regular,I Watch Basketbal,17,Luke,Away,1197.0,1139.0,1,0,Paulie Gee's,8,Jonathan
2024,13,Regular,I Watch Basketbal,17,Luke,Home,1311.0,814.0,1,0,For All the bullDawgs,10,Shayan
2024,14,Regular,I Watch Basketbal,17,Luke,Home,1636.0,1349.0,1,0,The Bronx Orthodox Church,13,Arian
2024,15,Regular,I Watch Basketbal,17,Luke,Away,1626.0,1424.0,1,0,Who Invited This Kid?,7,Jooahn
2024,16,Regular,I Watch Basketbal,17,Luke,Home,1824.0,1508.0,1,0,Team Chigga,5,Johnson
2024,17,Regular,I Watch Basketbal,17,Luke,Away,2124.0,2499.0,0,1,Keegan It Real,1,Frank
2024,18,Regular,I Watch Basketbal,17,Luke,Home,1550.0,1466.0,1,0,New Jersey Eren,2,Eren
2024,19,Regular,I Watch Basketbal,17,Luke,Away,1785.0,1620.0,1,0,The Bronx Orthodox Church,13,Arian
2024,20,Regular,I Watch Basketbal,17,Luke,Home,1519.0,1266.0,1,0,Who Invited This Kid?,7,Jooahn
2024,21,Playoffs,I Watch Basketbal,17,Luke,Home,1813.0,1816.0,0,1,NYC Chopp Cheese,16,Allen
2024,22,Playoffs,I Watch Basketbal,17,Luke,Away,1276.0,1567.0,0,1,Keegan It Real,1,Frank
